Id:Start:End,text,Appeal_to_Authority,Appeal_to_fear-prejudice,Bandwagon,Black-and-White_Fallacy,Causal_Oversimplification,Doubt,Exaggeration_Minimisation,Flag-Waving,Loaded_Language,Name_Calling_Labeling,Obfuscation_Intentional_Vagueness_Confusion,Red_Herring,Reductio_ad_hitlerum,Repetition,Slogans,Straw_Men,Thought-terminating_Cliches,Whataboutism
790677230:9213:9218,"sham ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790677230:10562:10568,"worse ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
790677230:492:515,"character assassination",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
790677230:741:769,"search and destroy strategy ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790677230:1202:1237,"trembled with righteous indignation",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790677230:2043:2062,"last-minute smears ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790677230:2231:2245,"all-male team ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790677230:3473:3704,"“Hard to do much else when the witness conveniently has no corroborating evidence, no memory of any verifiable facts of what happened, and everyone she says was present at the alleged incident--even her best friend--has denied it.”",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790677230:3981:4021,"cried out for vigorous cross-examination",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790677230:4339:4360,"lobbing her softballs",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790677230:4977:5036,"Ford has a bad long-term memory and a bad short-term memory",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790677230:8987:8999,"going rogue ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790677230:9194:9245,"the most unethical sham since I've been in politics",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
790677230:9351:9443,"What you want to do is destroy this guy's life, hold this seat open and hope you win in 2020",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
790677230:9447:9470,"Boy, you all want power",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790677230:9702:9762,"the most despicable thing I have seen in my time in politics",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
790677230:9784:9807,"I hope you never get it",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790677230:10043:10068,"the worst in our politics",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
790677230:10304:10355,"porn star lawyers with facially implausible claims ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790677230:866:886,"The Senate must vote",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790677230:1121:1145,"Kavanaugh stole the show",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790677230:1964:1973,"and then ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
790677230:2144:2171,"Afraid of their own shadows",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790677230:4513:4620,"is there a political motivation for your coming forward with your account of the assault by Brett Kavanaugh",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790677230:5626:5636,"any issue ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
790677230:7400:7497,"If they're really concerned with going to the truth, why wouldn't you want to talk to the accused",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790677230:8857:8869,"stonewalling",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790677230:9564:9568,"sham",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790677230:9666:9762,"if you vote no, you're legitimizing the most despicable thing I have seen in my time in politics",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790720480:422:435,"good riddance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790720480:1304:1326,"is being ripped apart ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790720480:1543:1570,"without a shred of evidence",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
790720480:1474:1585,"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
790720480:1634:1741,"Perhaps Arizona will put someone in that actually has a spine rather than living up to Senator Flake's name",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790720480:2117:2133,"appeared stunned",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790720480:2148:2192,"self-professed sexual assaulter Cory Booker ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790720480:1291:1378,"This country is being ripped apart here, and we've got to make sure we do due diligence",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
790720480:1670:1696,"that actually has a spine ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790720714:931:1011,"a radical political activist who promotes baby murder and other unlawful actions",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790720714:378:403,"blasted Senate Democrats ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790720714:642:667,"public relations disaster",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790720714:3971:3997,"slander a man's character ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790720714:577:590,"political hit",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790720714:718:747,"Of course, she was part of it",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790720714:1022:1064,"her story didn't exactly lend credibility ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790720714:1924:1956,"She knew it would be made public",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
790720714:2180:2206,"to destroy Brett Kavanaugh",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790720714:2247:2299,"to destroy Trump's nomination for the Supreme Court ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790720714:2760:2943,"If you think Mrs. Ford is ignorant of this considering her father works for the Central Intelligence Agency and her prior criminal political activism, then you aren't thinking clearly",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
790720714:2945:3034,"Ford obviously has mental issues and that was on display on Thursday during her testimony",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790720714:3136:3158,"absolutely no evidence",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
790720714:3502:3581,"that attack on him was orchestrated, it was political and Ford was a part of it",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
790720714:3882:4070,"Ford is not seeking justice nor is she seeking to do her `civic duty.`	She is seeking to slander a man's character for something she cannot prove that she claims happened over 36 years ago",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
790720714:964:1011,"promotes baby murder and other unlawful actions",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
790720714:1882:1922,"She wasn't angry it was made public.	Why",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790720714:2627:2757,"And whether or not it ultimately defeats the nominee it will, I think, help people understand why it’s so important that they vote",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790720714:3693:3732,"but did she go to local law enforcement",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
790777028:1564:1570,"smear ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790777028:3470:3505,"more of a circus than it already is",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790777028:75:89,"Temper Tantrum",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790777028:199:215,"temper tantrums ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790777028:3317:3349,"Absolutely nothing will be found",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
790777028:3377:3396,"huge waste of time ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
790777028:3687:3700,"political hit",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790777028:3570:3581,"slanderous ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793467906:3494:3519,"angry left-wing Democrats",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
793467906:4285:4305,"even bigger disaster",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793467906:4875:4880,"swamp",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
793467906:4858:4898,"one of the worst swamp creatures in D.C.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
793467906:4729:4793,"Appointing her to the UN would give Trump, Jeb Bush's policies.	",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793467906:150:155,"swamp",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793467906:2162:2178,"American culture",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
793467906:3263:3276,"women-centric",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
793467906:3435:3448,"meshed nicely",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793467906:4525:4549,"same old failed politics",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793467906:4660:4672,"swiftly undo",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
793467906:4869:4890,"worst swamp creatures",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793534424:434:467,"willfully ignorant McMaster crowd",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793534424:6528:6597,"Dina Powell is everything that was wrong with the Bush administration",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
793534424:4:22,"White House Leaker",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
793534424:290:298,"suffered",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793534424:415:420,"swamp",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793534424:206:217,"devastating",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793534424:1598:1613,"Bush gatekeeper",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
793534424:1620:1624,"pals",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793534424:1804:1821,"failed incoherent",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793534424:1916:1934,"the Never Trumpers",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
793534424:3182:3190,"enemedia",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793534424:7655:7660,"blunt",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793921939:398:407,"Americans",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
793921939:1974:1989,"“America first”",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
793921939:2968:2974,"sordid",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793921939:6673:6691,"willfully ignorant",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
793921939:7500:7505,"swamp",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
793921939:381:407,"a good thing for Americans",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793921939:7357:7478,"Again, and I have asked this before, how do you fight the Deep State by putting Deep State operatives in these positions?",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
793921939:7479:7522,"How do you drain the swamp by adding to it?",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
793921939:7676:7689,"anti-American",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
795079843:2185:2199,"shocking death",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795079843:105:114,"emergency",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795079843:575:579,"rush",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795079843:700:706,"hopped",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795079843:1462:1498,"beaten to death and then dismembered",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795079843:3165:3173,"“severe”",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795379208:1711:1730,"tortured and killed",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795379208:764:770,"severe",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795379208:1818:1849,"body was cut up with a bone saw",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795379208:2157:2344,"Pompeo reiterated his confidence that the Saudi government would conduct a “thorough, complete, and transparent investigation,” adding that they will “show the entire world” the results.	",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795379208:4009:4023,"great partners",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
795689901:216:242,"an “assault” on the nation",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
795689901:846:859,"the strongest",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
795689901:894:903,"onslaught",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795689901:972:992,"OUR SOUTHERN BORDER!",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
795691173:1154:1175,"tortured and beheaded",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795691173:2991:3008,"the United States",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
795693029:335:348,"the strongest",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
795693029:383:392,"onslaught",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795693029:399:482,"if unable to do so I will call up the U.S. Military and CLOSE OUR SOUTHERN BORDER!”",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795693029:1436:1460,"INCLUDING MANY CRIMINALS",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795693029:1969:1976,"assault",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795693029:2170:2179,"onslaught",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795693029:461:482,"OUR SOUTHERN BORDER!”",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
795693029:1980:1991,"our country",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
795693029:1995:2015,"our Southern Border,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
795703371:647:654,"violent",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795703371:813:829,"endemic violence",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795703371:1386:1410,"INCLUDING MANY CRIMINALS",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795703371:2257:2270,"the strongest",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
795703371:2305:2314,"onslaught",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795703371:2321:2402,"if unable to do so I will call up the U.S. Military and CLOSE OUR SOUTHERN BORDER",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795703371:2468:2475,"assault",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795703371:3386:3402,"unconstitutional",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
795703371:3459:3469,"American's",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
795703371:4103:4111,"disaster",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
795703371:3711:3748,"coming to engage in criminal activity",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795703371:1268:1279,"our country",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
999000145:247:384,"Trump encouraged them to go out and vote Republican if they didn't want to be uttering the words `Speaker Pelosi` over the next two years",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999000145:1502:1516,"Speaker Pelosi",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
999000145:2251:2319,"Trump's base is all that energized, it seems pretty energetic to me ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000145:2393:2447,"have only furthered their outrage at the establishment",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000145:2677:2703,"that's just my gut feeling",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000147:219:233,"and rightly so",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
999000147:3241:3324,"good people of Massachusetts do us all a favor and elect someone else in her place?",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
999000147:2559:2678,"The Senate's own rules prohibit this kind of behavior, but will the Senate hold these women to the standard they've set",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
999000147:2681:2918,"This is a clear violation of the Senate Ethics rules which safeguard against the appearance or actuality of elected officials ‘cashing in’ on their official position for political purposes,” said Kendra Arnold, executive director of FACT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999000147:3231:3323,"Could the good people of Massachusetts do us all a favor and elect someone else in her place",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
999000147:701:709,"bite you",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000159:499:511,"hopping-mad,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000159:373:433,"put out their scorecard and for some, it will be eye-opening",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000159:478:496,"The anti-gun Left ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
999000159:1233:1354,"They are motivated to get to the polls this November.	So it is crucial that you and your pro-gun friends get to the polls",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999000159:1464:1482,"riding on the line",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000159:1701:1753,"an incredibly powerful, motivating issue in politics",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
999000159:166:178,"up for grabs",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000159:1622:1653,"an ace up our proverbial sleeve",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000312:77:93,"Blatant MI6 Lies",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000312:268:283,"MI6 mouthpiece ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
999000312:3842:3900,"the most astonishing thing I have witnessed in my lifetime",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
999000312:4231:4264,"the greatest publisher of his age",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
999000312:2230:2258,"pathetically failed attempt ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000312:3968:3984,"to curry favour ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000312:4389:4786,"That supposedly great newspaper titles like the Guardian, New York Times and Washington Post are involved in the spreading of lies to damage Assange, and are seeking his imprisonment for publishing state secrets, is clear evidence that the idea of the “liberal media” no longer exists in the new plutocratic age.	The press are not on the side of the people, they are an instrument of elite control",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
999000312:165:213,"churn out its production line of fake documents ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000312:511:547,"By a wonderful coincidence of timing",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000312:472:493,"unspecified “Russians",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
999000312:771:779,"Russians",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
999000312:1427:1440,"the “Russians",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
999000312:1938:1946,"Russians",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
999000312:1949:2330,"Previously Harding and the Guardian have published documents faked by the Moreno government regarding a diplomatic appointment to Russia for Assange of which he had no knowledge.	Now they follow this up with more documents aimed to provide fictitious evidence to bolster Mueller’s pathetically failed attempt to substantiate the story that Russia deprived Hillary of the Presidency",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
999000312:95:311,"The right wing Ecuadorean government of President Moreno continues to churn out its production line of fake documents regarding Julian Assange, and channel them straight to MI6 mouthpiece Luke Harding of the Guardian",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
999000312:2358:2421,"probably the world’s greatest expert on electronic surveillance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
999000312:2608:2855,"I knew the US security services were conducting a fake investigation the moment it became clear that the FBI did not even themselves look at the DNC servers, instead accepting a report from the Clinton linked DNC “security consultants” Crowdstrike",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
999000312:3014:3035,"this massive “Big Lie",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
999000312:3146:3353,"Assange never met Manafort.	The DNC emails were downloaded by an insider.	Assange never even considered fleeing to Russia.	Those are the facts, and I am in a position to give you a personal assurance of them",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
999000312:3355:3534,"I can also assure you that Luke Harding, the Guardian, Washington Post and New York Times have been publishing a stream of deliberate lies, in collusion with the security services",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
999000312:3579:3619,"the partisans of the defeated candidate ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
999000312:3624:3667,"a particularly obnoxious defeated candidate",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
999000312:3568:3900,"But to see the partisans of the defeated candidate (and a particularly obnoxious defeated candidate) manipulate the security services and the media to create an entirely false public perception, in order to attempt to overturn the result of the US Presidential election, is the most astonishing thing I have witnessed in my lifetime",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
999000312:3902:4181,"Plainly the government of Ecuador is releasing lies about Assange to curry favour with the security establishment of the USA and UK, and to damage Assange’s support prior to expelling him from the Embassy.	He will then be extradited from London to the USA on charges of espionage",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
999000312:4198:4223,"a whistleblower or a spy ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
999000312:4266:4387,"and has done more to bring the crimes of governments to light than the mainstream media will ever be motivated to achieve",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
999000312:2367:2421,"the world’s greatest expert on electronic surveillance",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
999000312:2953:3144,"But I fear that state control of propaganda may be such that this massive “Big Lie” will come to enter public consciousness in the same way as the non-existent Russian hack of the DNC servers",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999000312:3382:3534,"Luke Harding, the Guardian, Washington Post and New York Times have been publishing a stream of deliberate lies, in collusion with the security services",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
999000849:943:963,"to “rush” the border",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
999000849:630:651,"to “rush” the border ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000849:2547:2564,"clustered around ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000849:3370:3386,"caravan migrants",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
999000849:2724:2737,"arduous trip ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000849:3967:3973,"sheer ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000870:3811:3831," migrant caravan hea",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
999000880:3114:3143,"We need people in our country",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
999000880:2704:2710,"sheer ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000894:94:185,"President Trump has initiated the military to protect our border from the invading migrants",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
999000894:475:627,"Anyone who doubts this is an invasion only need look at the size of the caravan and those that make up the majority of those marching towards our border",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999000894:740:764,"will overtake the border",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000894:4245:4276,"suppress them with brutal force",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000894:168:177,"invading ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000894:899:911,"razor-sharp ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000894:4927:4933,"sheer ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000894:5185:5194,"beautiful",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999000894:5557:5572,"beautiful sight",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999001188:1888:1902,"He’ll be back.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
999001188:30:63,"Say, ‘Hola’ To Trump’s RAZOR Wire",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999001188:90:124,"migrants taunting security forces ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999001188:384:404,"the border-crashers ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
999001188:735:779,"no climbers anymore under our Administration",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
999001188:1374:1408,"They couldn’t have been more wrong",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
999001188:1463:1475,"knocked out ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999001188:388:404,"border-crashers ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999001226:2014:2024,"By the way",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
999001226:3572:3612,"No evidence of fraud in #FloridaElection",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
999001226:83:273,"Why she wasn't fired a long time ago is beyond anyone's ability to answer, but Broward County election supervisor Brenda Snipes has resigned amid what is clearly voter fraud that she oversaw",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
999001226:611:677,"full of botched elections, legal disputes and blistering criticism",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999001226:1838:1855,"passion and honor",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
999001226:2196:2264,"She should be ready for prison bars after the fiasco she has created",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
999001226:5157:5430,"Now that federal prosecutors have gotten involved, perhaps it's time to quit talking about it and actually arrest this woman and charge her with crimes against the people of Broward County before more people end up dead in Broward County over their corrupt voting practices",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
999001226:485:505,"tumultuous election ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
